mitograph_data_extract_v2.py
directory: 2019_02_14_glucose


image path	cellID	genotype	total number of mitochondria	total mitochondrial volume (um^3)	total mitochondrial surface area (um^2)	total normalized shape index	total sphericity	total length (um)	average volume of mitochondrion (um^3)	average surface area of mitochondrion (um^2)	average NSI of mitochondrion	average sphericity of mitochondrion	volume-weighted average surface area of mitochondria (um^2)	volume-weighted average NSI of mitochondrion	volume-weighted average sphericity of mitochondrion	average compactedness of mitochondrion	volume-weighted average compactedness of mitochondrion	average width (um)	std width (um)	number of endpoints	artifacts	cell volume (um^3)	mito/cell volume ratio
2019_02_14_yLB126_glucose_10_w2488 laser 10_cell_013	2019021400013	glucose	1	4.570387680925669	34.364650141037565	1.61390282892023	0.3875617348785079	17.02059	4.570387680925669	34.364650141037565	1.6063107075591847	0.3875617348785079	34.364650141037565	1.6063107075591847	0.3875617348785079	44.07728642625065	44.07728642625065	0.37491	0.11295	7.0	1	63.3514	0.07214343615019825
2019_02_14_yLB126_glucose_10_w2488 laser 10_cell_014	2019021400014	glucose	6	6.651252408409412	48.1654226489914	1.6781256765541115	0.3551002966123463	19.82448	1.1085420680682352	8.027570441498566	1.2040449377310714	0.7191881656808707	24.99624844629561	1.4396948267033596	0.5064935973811894	117.51289232793007	32.97099677640259	0.42177	0.12968	12.0	1	133.4664	0.04983465807431243
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_001	2019021401001	glucose	1	1.5530187301586986	11.057027996257926	1.30572457444972	0.5865389323343989	4.51237	1.5530187301586986	11.057027996257926	1.30572457444972	0.5865389323343989	11.057027996257926	1.30572457444972	0.5865389323343989	23.67450570739377	23.67450570739377	0.41318	0.12561	4.0	0	21.5186	0.0721709930087784
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_002	2019021401002	glucose	1	2.988734773851889	21.907468754732083	1.477604639390542	0.4580190144720109	9.63446	2.988734773851889	21.907468754732083	1.477604639390542	0.4580190144720109	21.907468754732083	1.4776046393905418	0.4580190144720109	34.308436336979945	34.308436336979945	0.4279	0.10034	5.0	0	70.3868	0.042461580493102245
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_003	2019021401003	glucose	5	5.5207868369744695	40.92352862021398	1.6459279300052252	0.3691291734231743	14.58759	1.1041573673948941	8.184705724042798	1.2164038143748903	0.6999674474611157	15.842935094491587	1.3539405155696649	0.5691486970616629	99.69618897915443	27.390170640831137	0.41995	0.09672	11.0	0	57.3657	0.09623846369824599
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_004	2019021401004	glucose	1	2.8335009242983333	21.67356471853345	1.4960587838064687	0.446789217175275	8.87744	2.8335009242983333	21.67356471853345	1.4960587838064687	0.446789217175275	21.67356471853345	1.4960587838064685	0.446789217175275	35.61001542458389	35.61001542458389	0.38115	0.1091	1.0	0	41.2702	0.06865731022137846
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_005	2019021401005	glucose	8	8.431809079462512	61.49623262143077	1.7520316141198424	0.3257737770693208	23.13728	1.053976134932814	7.687029077678845	1.2258433074465227	0.682601852131062	13.797235836616109	1.314014882760948	0.6062862719918809	161.54423182448357	25.261255749402874	0.42479	0.11867	21.0	0	122.56200000000001	0.0687962751869463
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_006	2019021401006	glucose	3	5.378883506608896	39.1658776344939	1.624231103779996	0.3790568543070269	14.6629	1.7929611688696319	13.055292544831298	1.2997904107594724	0.6284959043609152	25.82752940270367	1.48806705527126	0.4632771185142372	74.5838814765623	35.75836597228209	0.44155	0.07327	7.0	1	97.5017	0.05516707407777399
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_007	2019021401007	glucose	3	6.049957069636723	45.35765561459727	1.6807345964593983	0.3539987435055724	18.72326	2.0166523565455745	15.11921853819909	1.3035881383353187	0.6375590194815092	34.82321224315138	1.5695690175184658	0.4243241382851719	77.51948102449995	42.2825322131378	0.41964	0.09447	9.0	0	71.8192	0.0842387142941821
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_008	2019021401008	glucose	4	7.087864222482315	53.82934197474536	1.7368501215934515	0.3314937260446718	24.59476	1.7719660556205787	13.45733549368634	1.3136934984722253	0.6101992446682311	29.52783584787371	1.5199673277967516	0.4529810523846092	102.46650697587678	38.685860857138685	0.42222	0.08058	10.0	0	117.4091	0.06036895115014352
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_009	2019021401009	glucose	3	2.8017861458861075	20.480465618018293	1.4597646963607946	0.4692824224544319	6.77699	0.9339287152953692	6.826821872672764	1.2024422863724735	0.7072776128482914	10.395661758070117	1.2727729638965424	0.6320308575416544	56.76715598310106	22.376399572003837	0.41002	0.10906	5.0	0	65.7378	0.04262062536145274
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_010	2019021401010	glucose	4	3.888669852428992	32.1679965341575	1.6513225601006285	0.3717584310737938	14.70996	0.972167463107248	8.041999133539376	1.2927778339635196	0.6100985642923362	8.180350839883818	1.3007732007041697	0.6026187060959578	93.70650920409386	23.8553684703294	0.37997	0.11037	9.0	1	103.1668	0.03769303547681029
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_011	2019021401011	glucose	3	4.459866928038653	37.00320242465929	1.6804939759026467	0.3541001249733465	18.3114	1.4866223093462176	12.334400808219762	1.3155033875289779	0.6289317413116337	27.874499610145868	1.5691623867808315	0.416946580842146	79.24906365285156	41.839647822494	0.35618	0.09366	5.0	0	67.8372	0.06574367644947983
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_012	2019021401012	glucose	2	4.706418591406948	34.0797252279081	1.5840752058482042	0.3985184268081804	12.04551	2.353209295703474	17.03986261395405	1.3675716994948948	0.5572661170725537	22.5178514703638	1.457136148151814	0.4852639860238589	56.64574055113289	33.69158019197989	0.42555	0.10413	5.0	0	70.5667	0.06669461079244102
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_013	2019021401013	glucose	7	5.800388166325396	46.66991172742907	1.7289830731889633	0.33451724927287463	18.06954	0.8286268809036279	6.6671302467755815	1.2095438712777091	0.7075220403140762	16.131075444515446	1.3832284891377526	0.5544589316937588	137.85763532016972	29.692472136638433	0.40212	0.10249	14.0	1	104.6526	0.05542517019477199
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_014	2019021401014	glucose	5	5.153013475881561	40.96660498731136	1.6850747288295242	0.3521775509173525	18.02738	1.0306026951763123	8.193320997462271	1.2327211333711616	0.6926899255697293	21.906289269444255	1.4650156135020918	0.4906673242233704	106.21101870310447	34.838951499547875	0.39038	0.0972	13.0	1	81.9842	0.06285373859696822
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_015	2019021401015	glucose	3	5.203534758253925	38.31031873091232	1.6242380008231905	0.37905363511631224	17.2152	1.7345115860846416	12.770106243637441	1.3374527187048322	0.5663506270707984	14.340868168820693	1.3677246656258246	0.5422907466351894	77.39053444418278	27.599740230688315	0.43329	0.10315	5.0	0	74.3303	0.0700055664816895
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_016	2019021401016	glucose	1	2.602902567534508	17.844939499599747	1.3964632371979782	0.5127916984435736	6.1665	2.602902567534508	17.844939499599747	1.3964632371979782	0.5127916984435736	17.844939499599747	1.3964632371979782	0.5127916984435736	28.961076982164677	28.961076982164677	0.47351	0.07015	2.0	0	48.7606	0.05338126617667765
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_017	2019021401017	glucose	5	5.528765504073785	42.39578563407479	1.6744668655779953	0.3566538231153217	17.091720000000002	1.105753100814757	8.479157126814957	1.2637037919298597	0.6383958883987436	11.041276474093523	1.31745975611915	0.5850178600773884	109.33516567203002	24.646248711066637	0.42245	0.07146	12.0	0	69.3688	0.07970104000752191
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_018	2019021401018	glucose	2	2.9149726024084703	21.635297176620846	1.4806800029809457	0.4561183847653584	7.888210000000001	1.4574863012042352	10.817648588310423	1.315855297103603	0.5798380618807945	11.859109418348202	1.3316211566706433	0.5659618023558919	48.651897156495295	25.19725862132447	0.41088	0.07332000000000001	7.0	0	88.9213	0.03278148882673184
2019_02_14_yLB126_glucose_11_w2488 laser 10_cell_019	2019021401019	glucose	1	3.0752094624111463	22.411242468784536	1.4803554405316386	0.4563184112246402	10.48244	3.0752094624111463	22.411242468784536	1.4803554405316386	0.4563184112246402	22.411242468784536	1.4803554405316386	0.4563184112246402	34.50040546324269	34.50040546324269	0.44564	0.12089	3.0	0	74.2215	0.04143286598103172
2019_02_14_yLB126_glucose_12_w2488 laser 10_cell_001	2019021402001	glucose	3	5.114632995598221	37.48855709821815	1.6159793556766362	0.3829379282688497	15.18204	1.7048776651994073	12.496185699406054	1.309484701738616	0.6098387057646631	17.33926062842598	1.405262481709882	0.5130669525074695	74.47916742470943	29.797656250881637	0.42539	0.07905	9.0	0	52.4717	0.09747412406303248
2019_02_14_yLB126_glucose_12_w2488 laser 10_cell_002	2019021402002	glucose	2	2.9997457788629927	22.58447326965114	1.498424172771056	0.44537974160071586	8.703660000000001	1.4998728894314963	11.29223663482557	1.3254568992345823	0.5742129830159506	12.277415894011373	1.346347199407205	0.5561655073971211	49.96188681986534	26.152992013771843	0.42613	0.06747	6.0	0	72.2386	0.04152552484216184
2019_02_14_yLB126_glucose_12_w2488 laser 10_cell_003	2019021402003	glucose	3	3.7678498429369034	27.712397864701646	1.5383806012942316	0.4225444582519135	10.40436	1.2559499476456342	9.237465954900546	1.274208863203348	0.6198908625361949	9.702466341078557	1.2868430063957241	0.6081373585961721	66.4504128981032	22.82451743129223	0.41324	0.11264	7.0	0	73.3782	0.05134835472847389
2019_02_14_yLB126_glucose_12_w2488 laser 10_cell_004	2019021402004	glucose	5	7.582538837294067	55.964341223858135	1.7315781136707749	0.3335153478099943	23.11274	1.5165077674588134	11.192868244771626	1.2902101448120025	0.6176389572441796	16.984149608895788	1.3816136449272485	0.5415051541172947	117.74013340381448	28.936047858242954	0.42126	0.11007	13.0	0	124.9928	0.06066380493351671
2019_02_14_yLB126_glucose_12_w2488 laser 10_cell_005	2019021402005	glucose	3	5.837217407166751	41.61236501489672	1.6291729143000684	0.3767607369572159	15.38655	1.94573913572225	13.870788338298905	1.3019644118340803	0.6187947515952017	22.04446551557975	1.4325271928847518	0.5069568548397505	74.12000649249555	32.303822616284	0.42998	0.09872	10.0	0	109.538	0.05328942839167002
2019_02_14_yLB126_glucose_12_w2488 laser 10_cell_006	2019021402006	glucose	3	6.458198304926977	49.05512237285839	1.7102633693522702	0.3418802492492056	19.11878	2.1527327683089923	16.351707457619465	1.4044196413629109	0.5190167048169313	20.200022971021333	1.4561790481831218	0.47911611386768	90.2725951588426	33.26479567357553	0.41764	0.1042	6.0	0	95.4503	0.06766032484892114
2019_02_14_yLB126_glucose_12_w2488 laser 10_cell_007	2019021402007	glucose	5	6.156938311214831	46.318942411081714	1.6885567232435617	0.3507265888216499	16.2543	1.2313876622429665	9.26378848221634	1.270122547079644	0.6343692613178764	12.772357690809814	1.340849095402035	0.5646865774773284	111.47077809840172	25.97706270730928	0.42336	0.08955	12.0	0	151.7198	0.04058098093468902
2019_02_14_yLB126_glucose_12_w2488 laser 10_cell_008	2019021402008	glucose	4	4.647321094525628	34.64070988513719	1.603800838181446	0.38877571412573453	12.7533	1.161830273631407	8.660177471284298	1.261105911806693	0.6357546501374766	10.946170865992224	1.3022906145668596	0.5981461438976013	86.35526860191082	23.824585974395127	0.43139	0.08956	8.0	0	46.3699	0.10022279742948827
2019_02_14_yLB126_glucose_12_w2488 laser 10_cell_009	2019021402009	glucose	6	7.185784657730975	54.359893283369296	1.737424078914636	0.3312747445920657	19.61301	1.1976307762884957	9.059982213894884	1.2736436389291603	0.6313039883804524	11.652436591378336	1.3298920243510963	0.5719124520703674	134.7360479544275	25.254307512150827	0.41003	0.10062	12.0	0	73.5334	0.09772137093798158
2019_02_14_yLB126_glucose_12_w2488 laser 10_cell_010	2019021402010	glucose	3	4.562732770767439	33.350974621573855	1.583326661088243	0.3988953286854504	12.29742	1.5209109235891465	11.116991540524616	1.2798308778396972	0.6332618797542349	14.425735126169426	1.3551060388389806	0.5632474665464469	69.45131008963719	27.269089992039362	0.4261	0.13555	7.0	0	70.977	0.06428466645205402
2019_02_14_yLB126_glucose_13_w2488 laser 10_cell_001	2019021403001	glucose	7	5.700640116928942	43.727115975656645	1.6832894960166147	0.3529249592734823	16.24519	0.8143771595612775	6.246730853665234	1.1922251665988282	0.7238096458782638	10.982259697661908	1.2989601783666689	0.6127784711117795	130.34170214954503	24.008605917846197	0.42728	0.067	15.0	0	73.9856	0.0770506708998635
2019_02_14_yLB126_glucose_13_w2488 laser 10_cell_002	2019021403002	glucose	6	4.91979568570445	37.33874595653468	1.6337619576197426	0.37464715719437786	13.15534	0.8199659476174084	6.2231243260891125	1.2086490053646646	0.688038407091696	6.988953071635691	1.2262207923902446	0.668357537109633	113.24060878703862	19.702155708271135	0.40826	0.09868	10.0	0	87.4209	0.05627711091631921
2019_02_14_yLB126_glucose_13_w2488 laser 10_cell_003	2019021403003	glucose	2	5.745057015996433	43.24823177919238	1.6697213537482982	0.3586839942757959	20.08444	2.8725285079982164	21.62411588959619	1.3664380661243525	0.6110835124266454	40.13156519180643	1.6333872919426111	0.3822987051037805	61.36688134926965	46.81681027475861	0.40919	0.10793	8.0	0	80.4267	0.07143221114376734
2019_02_14_yLB126_glucose_13_w2488 laser 10_cell_004	2019021403004	glucose	3	3.964421680127256	28.672499817061208	1.5384997720962432	0.42247900096337293	10.61889	1.321473893375752	9.557499939020405	1.237379343637146	0.6824511838313688	15.852787220206823	1.3638025508015168	0.5535448360457323	63.27794791138332	27.632913139724803	0.43821	0.10041	5.0	0	64.6228	0.061347104738997016
2019_02_14_yLB126_glucose_13_w2488 laser 10_cell_005	2019021403005	glucose	1	3.7259193156840698	27.020745828554944	1.5247388115358906	0.430139265909166	11.08865	3.7259193156840698	27.020745828554944	1.5247388115358906	0.430139265909166	27.02074582855494	1.5247388115358906	0.430139265909166	37.69750021410616	37.69750021410616	0.42334	0.10106	3.0	0	65.7046	0.05670713033309798
2019_02_14_yLB126_glucose_13_w2488 laser 10_cell_006	2019021403006	glucose	4	3.781248577099417	28.44226775799772	1.5566643225649068	0.41267680192035616	10.78221	0.9453121442748542	7.11056693949943	1.2336788775644625	0.6672825572428314	9.742984573613915	1.2867479320455424	0.6098561651657437	81.10429681174915	22.849079827686037	0.4009	0.10779	7.0	0	72.5315	0.05213250211424577
2019_02_14_yLB126_glucose_13_w2488 laser 10_cell_007	2019021403007	glucose	3	4.170843448002222	30.722283753265234	1.5658256010323024	0.40786197802546253	11.0807	1.390281149334074	10.240761251088411	1.290050671322252	0.6087288560997871	12.294405070139096	1.3288224480644129	0.5731905226475138	69.4008855136582	25.23638827461519	0.45291	0.0797	8.0	0	51.1935	0.0814721292352002
2019_02_14_yLB126_glucose_13_w2488 laser 10_cell_008	2019021403008	glucose	4	4.265433298317475	31.049707954979077	1.5624242800972088	0.40963970192664667	11.69107	1.0663583245793689	7.762426988744769	1.2305567167522742	0.6755262970850561	11.2322197133679	1.301671623589941	0.595029225703189	80.95720249129094	23.636818237386137	0.42475	0.12347	9.0	0	65.465	0.06515593520686588
2019_02_14_yLB126_glucose_13_w2488 laser 10_cell_009	2019021403009	glucose	2	5.3612871749194415	39.34102840675802	1.6296378454164575	0.3765457900558563	15.63867	2.6806435874597208	19.67051420337901	1.4056914741314213	0.5283918483760782	28.884831667069697	1.523013015181325	0.4414381490516281	61.62052287438314	38.24176955857407	0.42881	0.083	6.0	0	82.1144	0.06529046275585575
2019_02_14_yLB126_glucose_14_w2488 laser 10_cell_001	2019021404001	glucose	5	6.1176268517046655	44.08017544472576	1.6507650565939491	0.3669690737401026	14.06512	1.223525370340933	8.816035088945151	1.2381186066961394	0.6678123312849253	11.88995035967952	1.3032156444838192	0.6014476427684649	103.36254509279598	24.02525418251877	0.42513	0.12256	12.0	0	92.5698	0.0660866378851922
2019_02_14_yLB126_glucose_14_w2488 laser 10_cell_002	2019021404002	glucose	3	4.633459299237532	34.37432777174898	1.5992140396318864	0.39100905267646496	14.075829999999998	1.5444864330791768	11.45810925724966	1.3079648728622104	0.6037064612974762	15.557718602821245	1.3878742564804876	0.5234094354677958	73.45360475987928	28.605581968709625	0.40328	0.1079	7.0	0	42.4182	0.10923281278407693
2019_02_14_yLB126_glucose_14_w2488 laser 10_cell_003	2019021404003	glucose	2	2.6568588054073112	18.957763106549137	1.4295367529866048	0.4893384580645314	6.60853	1.3284294027036556	9.478881553274569	1.2371110924637885	0.6850469334135387	16.14948941337244	1.3715729842477382	0.5384359546322591	42.16929330419184	27.68449470592179	0.44777	0.0704	4.0	0	63.7727	0.041661381835915855
2019_02_14_yLB126_glucose_14_w2488 laser 10_cell_004	2019021404004	glucose	3	2.612603485669558	20.47770352202354	1.4940807236185467	0.4479730367349855	8.85742	0.8708678285565193	6.825901174007846	1.235893085993321	0.6646643329705725	8.014143716315997	1.2628686733157712	0.6384570701253973	61.16155495917122	21.790241962034145	0.39235	0.10782	8.0	0	54.288999999999994	0.04812399354693507
2019_02_14_yLB126_glucose_14_w2488 laser 10_cell_005	2019021404005	glucose	2	5.013622800220452	35.29486701610783	1.5784463570671332	0.4013657832025817	13.94866	2.506811400110226	17.647433508053915	1.3289448435235365	0.6128640446804514	27.174553577037397	1.4863621120267678	0.4713889462253827	53.853764572674955	35.87433553095306	0.44232	0.07706	5.0	0	92.3084	0.05431383059635366
2019_02_14_yLB126_glucose_14_w2488 laser 10_cell_006	2019021404006	glucose	5	6.544115277203709	49.18821968851656	1.7050541500723015	0.3439724405156405	20.32574	1.3088230554407418	9.83764393770331	1.3075123002010358	0.5859149099976345	10.110987683280102	1.3064389106224634	0.5867318732823552	119.05216479350985	23.74604930206916	0.42344	0.09929	11.0	0	100.0369	0.06541701389391023
2019_02_14_yLB126_glucose_14_w2488 laser 10_cell_007	2019021404007	glucose	2	2.775760198888817	20.0667275450586	1.4494466452107333	0.4759874840089098	6.81572	1.3878800994444085	10.0333637725293	1.2497453785510584	0.6684262407243369	13.483668379830506	1.3364732106328732	0.5769627896371672	43.2994343817616	25.991982877388967	0.44409	0.09784	5.0	0	55.2424	0.05024691539268419
2019_02_14_yLB126_glucose_14_w2488 laser 10_cell_008	2019021404008	glucose	4	3.769681233393777	28.791267196264556	1.5677860118111595	0.4068426079030207	10.67753	0.9424203083484444	7.197816799066138	1.1968737985439075	0.7241533867490958	12.761153462379491	1.3241893568040397	0.5984796947232613	76.24102269437698	25.7507584863152	0.4139600000000001	0.09494	9.0	0	57.9982	0.06499652115744588
